age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,?,313581,12th,11,Never-married,Farming-fishing,Not-in-family,White,Female,-42,0,59,United-States,<=50K
17,State-gov,221182,HS-grad,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,-4,0,40,United-States,<=50K
76,Local-gov,185476,Assoc-voc,10,Separated,Prof-specialty,Unmarried,White,Female,1,-2,40,Japan,<=50K
49,Private,601088,10th,6,Divorced,Armed-Forces,Own-child,Asian-Pac-Islander,Male,-10,3,49,United-States,<=50K
54,Private,200851,Some-college,7,Separated,Other-service,Unmarried,Black,Male,-7,1649,40,France,<=50K
45,Private,172111,Assoc-voc,7,Married-civ-spouse,Craft-repair,Husband,White,Male,-19,-2,40,United-States,>50K
70,Self-emp-inc,82703,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8,-1,40,United-States,>50K
35,Private,128780,HS-grad,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,1,1,50,United-States,<=50K
70,Private,219835,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,-85,0,21,United-States,<=50K
63,State-gov,164377,Some-college,10,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,-58,-2,17,United-States,<=50K
33,Local-gov,66402,HS-grad,10,Separated,?,Not-in-family,Black,Female,-11,1,30,United-States,<=50K
53,Local-gov,112533,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,-22,-1,40,United-States,<=50K
47,?,176283,Bachelors,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,-46,1731,37,United-States,>50K
32,Local-gov,115166,Some-college,10,Never-married,Sales,Unmarried,White,Female,-10,0,40,United-States,<=50K
41,Private,93694,Some-college,13,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,42,-2,40,United-States,<=50K
69,Private,190899,HS-grad,10,Never-married,Machine-op-inspct,Husband,Black,Male,-34,2,69,United-States,<=50K
42,Private,98507,Some-college,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,-23,-2,35,United-States,<=50K
45,Private,234089,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,50,United-States,>50K
27,Private,94032,10th,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,-43,-1,40,United-States,<=50K
21,Private,180435,10th,10,Never-married,Adm-clerical,Own-child,White,Male,-25,0,49,United-States,<=50K
53,Local-gov,198914,7th-8th,10,Married-civ-spouse,Protective-serv,Husband,White,Male,-16,-1,50,United-States,>50K
42,Private,305475,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Husband,Other,Male,11,0,43,United-States,<=50K
36,Private,311776,Bachelors,6,Married-AF-spouse,Tech-support,Not-in-family,White,Male,-31,0,40,United-States,<=50K
28,Private,167421,Some-college,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,-12,0,40,Guatemala,<=50K
40,Private,224341,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,-15,0,36,United-States,<=50K
24,Private,323170,HS-grad,4,Never-married,Sales,Not-in-family,White,Male,-13,1,50,United-States,<=50K
50,Private,176539,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,1778,50,United-States,>50K
45,?,141042,HS-grad,11,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,-27,3,50,United-States,<=50K
45,Private,291975,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,11,2,40,China,<=50K
44,Private,150251,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-26,0,40,United-States,<=50K
24,Local-gov,201427,5th-6th,10,Separated,Other-service,Own-child,White,Female,76,-3,40,United-States,<=50K
58,Self-emp-not-inc,220093,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-17,1789,40,United-States,>50K
49,Private,190906,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,23,-2,40,United-States,<=50K
39,Private,200578,Assoc-voc,13,Never-married,Adm-clerical,Other-relative,White,Male,-33,0,54,Mexico,<=50K
24,Local-gov,243383,HS-grad,9,Never-married,Sales,Unmarried,White,Male,66,2,44,Canada,<=50K
74,Private,164267,Assoc-voc,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,-26,1,22,United-States,<=50K
51,Private,126596,Bachelors,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,7,-1,40,United-States,>50K
36,Self-emp-inc,215181,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-4,0,50,United-States,>50K
58,State-gov,384638,HS-grad,10,Never-married,Prof-specialty,Not-in-family,Other,Male,59,-2,40,United-States,<=50K
25,Private,80610,Some-college,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,-31,-3,45,Taiwan,<=50K
34,State-gov,173784,Masters,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-19,-3,40,United-States,>50K
43,Local-gov,200204,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7536,1709,49,United-States,>50K
40,Private,250270,Assoc-voc,15,Never-married,Adm-clerical,Unmarried,White,Female,-27,0,21,United-States,<=50K
48,Private,55692,1st-4th,10,Divorced,Craft-repair,Husband,White,Male,-30,0,40,United-States,<=50K
46,Private,162811,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,-11,-2,8,Greece,<=50K
31,Private,44821,7th-8th,13,Married-civ-spouse,Other-service,Wife,White,Male,6,-1,10,Mexico,>50K
41,State-gov,124858,Some-college,10,Never-married,?,Unmarried,Asian-Pac-Islander,Female,-42,1,29,United-States,<=50K
21,Private,165970,Some-college,10,Never-married,Priv-house-serv,Unmarried,Black,Female,6,-1,21,United-States,<=50K
54,Self-emp-inc,200466,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,2223,0,49,United-States,>50K
45,Private,186046,Some-college,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,-53,0,40,United-States,<=50K
46,Private,221993,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-16,1,40,United-States,<=50K
43,Self-emp-inc,192138,Some-college,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-41,0,40,United-States,>50K
40,Private,183305,Doctorate,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-51,0,57,United-States,>50K
39,Private,81187,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-45,0,50,United-States,>50K
47,Private,56723,10th,4,Never-married,Other-service,Own-child,Black,Female,-13,2,21,United-States,<=50K
19,Private,195406,HS-grad,10,Never-married,Craft-repair,Not-in-family,Black,Male,-10,-3,64,United-States,<=50K
29,Private,124534,7th-8th,9,Divorced,Transport-moving,Husband,White,Male,14,-2,44,United-States,<=50K
18,Private,194731,Some-college,9,Never-married,Other-service,Own-child,White,Male,-39,-1,31,United-States,<=50K
53,State-gov,217019,Bachelors,13,Separated,Adm-clerical,Husband,White,Male,18,1,40,El-Salvador,<=50K
34,Private,128829,Some-college,5,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,-39,2,40,Trinadad&Tobago,<=50K
36,Private,181546,HS-grad,7,Never-married,Transport-moving,Own-child,Black,Female,13,0,40,United-States,<=50K
21,Private,416138,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,-86,0,15,United-States,<=50K
31,Private,91582,Some-college,14,Never-married,Tech-support,Not-in-family,White,Female,-70,0,40,India,<=50K
17,Private,177431,Masters,10,Divorced,Machine-op-inspct,Unmarried,White,Male,4,-1,40,United-States,<=50K
29,Private,170729,Some-college,13,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,-38,-2,40,El-Salvador,>50K
36,Private,137926,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-28,-2,53,Germany,<=50K
29,State-gov,344918,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,15,-2,35,United-States,<=50K
43,Private,87260,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,Male,-42,3,50,United-States,>50K
52,Private,428384,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-15,1,5,United-States,>50K
43,Private,200593,7th-8th,9,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,-41,0,55,Peru,<=50K
22,Private,123398,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,38,-3,40,Vietnam,<=50K
66,Self-emp-inc,371475,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3223,1,49,United-States,>50K
33,Never-worked,177742,Bachelors,7,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,-14,1,40,United-States,<=50K
34,Private,123097,Assoc-voc,11,Never-married,Sales,Other-relative,White,Male,-40,0,40,United-States,<=50K
51,State-gov,92744,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-49,1,60,United-States,>50K
39,Private,232985,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,1,50,United-States,>50K
42,Private,333548,Assoc-voc,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-30,3,30,Columbia,<=50K
41,Private,126493,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Female,-23,-3,40,United-States,<=50K
57,Self-emp-inc,157662,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-7,-1,40,United-States,>50K
36,Private,205597,HS-grad,10,Widowed,?,Other-relative,White,Male,5,-3,38,United-States,<=50K
68,?,85616,HS-grad,13,Never-married,Craft-repair,Husband,White,Male,-30,-1,44,United-States,<=50K
21,Private,154043,Some-college,9,Separated,Other-service,Not-in-family,White,Female,-46,-2,40,Puerto-Rico,<=50K
67,Private,221382,Assoc-acdm,9,Never-married,Protective-serv,Wife,White,Female,-13,1,29,United-States,<=50K
50,Self-emp-inc,220205,Bachelors,15,Married-spouse-absent,Sales,Husband,White,Male,18,0,40,United-States,>50K
28,Private,177931,11th,9,Divorced,Craft-repair,Unmarried,White,Female,-73,0,40,United-States,<=50K
35,Local-gov,172386,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-5,-1,43,United-States,>50K
49,Private,119152,11th,13,Never-married,Handlers-cleaners,Husband,White,Male,-48,-3,61,United-States,<=50K
18,Private,177339,10th,9,Never-married,Adm-clerical,Own-child,Black,Male,2,-2,19,United-States,<=50K
39,Private,365458,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-87,-4,50,Poland,>50K
54,Private,217682,Assoc-voc,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-31,1,73,United-States,<=50K
38,Private,175431,10th,13,Married-spouse-absent,Sales,Not-in-family,White,Female,-36,5,16,United-States,<=50K
22,Local-gov,156700,HS-grad,6,Never-married,Adm-clerical,Unmarried,Black,Female,4,1,6,United-States,<=50K
49,Self-emp-not-inc,209438,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-42,-2,45,United-States,>50K
43,Private,256425,Some-college,14,Married-spouse-absent,Adm-clerical,Own-child,White,Male,-53,2,40,United-States,<=50K
27,Private,138060,Bachelors,10,Married-civ-spouse,Sales,Own-child,White,Male,2,1,40,United-States,>50K
30,Private,266196,HS-grad,10,Separated,Handlers-cleaners,Not-in-family,White,Male,29,2,46,?,<=50K
56,Private,362105,7th-8th,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,-57,1,15,?,<=50K
49,Local-gov,148944,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,16,-3,14,United-States,<=50K
46,Private,352868,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-41,0,40,United-States,>50K
65,Private,153312,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,-73,2,40,Hong,<=50K
51,?,198187,Some-college,5,Divorced,Machine-op-inspct,Not-in-family,White,Female,-14,1,40,United-States,<=50K
27,Private,165824,Some-college,9,Divorced,Adm-clerical,Unmarried,Black,Male,8,-3,40,United-States,<=50K
43,Private,164130,Some-college,7,Separated,Machine-op-inspct,Unmarried,White,Female,-43,-2,40,United-States,<=50K
16,Private,157453,Some-college,5,Never-married,Adm-clerical,Own-child,Black,Female,-42,0,40,United-States,<=50K
62,Private,251025,Some-college,13,Separated,Machine-op-inspct,Not-in-family,White,Female,23,0,56,United-States,>50K
54,Private,60672,Doctorate,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,-1,40,?,>50K
43,Self-emp-inc,277933,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,28,1,20,United-States,<=50K
56,Private,52562,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Female,28,-2,40,United-States,<=50K
44,Private,152898,Some-college,10,Married-spouse-absent,Adm-clerical,Other-relative,Black,Female,6,0,40,United-States,<=50K
49,Private,194838,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-36,0,49,United-States,>50K
40,State-gov,45969,Assoc-acdm,10,Widowed,Craft-repair,Wife,White,Female,-54,-1,40,United-States,<=50K
44,Local-gov,35162,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-14,1,21,United-States,>50K
46,Private,97647,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-11,0,40,United-States,>50K
38,Private,47309,Doctorate,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,-6,1631,50,United-States,>50K
47,Private,205643,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-15,-1,40,United-States,>50K
54,Local-gov,36587,12th,10,Never-married,Prof-specialty,Not-in-family,White,Female,-52,2,50,United-States,<=50K
53,Self-emp-inc,146078,Some-college,11,Married-civ-spouse,Protective-serv,Husband,White,Male,-14,-2,19,Guatemala,<=50K
41,Private,269479,Prof-school,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,-60,-3,40,United-States,<=50K
40,Private,261992,Prof-school,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,-30,0,50,United-States,>50K
49,Private,242698,11th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-82,0,40,United-States,<=50K
38,Private,250922,Some-college,10,Widowed,Farming-fishing,Wife,Black,Male,6,-2,-1,United-States,<=50K
49,Federal-gov,202415,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,-2,20,United-States,>50K
39,State-gov,213033,HS-grad,13,Widowed,Sales,Not-in-family,Other,Male,-36,-1,40,United-States,<=50K
38,Private,34948,Some-college,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-44,0,40,United-States,<=50K
20,Private,343524,HS-grad,10,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Female,16,-2,29,United-States,<=50K
19,Private,143759,Some-college,14,Married-spouse-absent,Sales,Wife,Asian-Pac-Islander,Female,7,0,16,?,<=50K
66,Private,207251,Some-college,10,Widowed,Adm-clerical,Wife,Other,Male,40,-1,40,United-States,<=50K
28,Private,116754,Doctorate,7,Never-married,Adm-clerical,Not-in-family,White,Female,7,-1,40,United-States,<=50K
63,Federal-gov,372651,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,14553,-1,40,United-States,>50K
22,State-gov,146814,Some-college,10,Never-married,Craft-repair,Unmarried,White,Female,-45,-2,40,United-States,<=50K
59,Self-emp-not-inc,135934,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-40,0,50,United-States,>50K
51,Private,38580,Bachelors,7,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,-12,-2,40,United-States,<=50K
27,Self-emp-not-inc,655946,Some-college,13,Married-civ-spouse,?,Not-in-family,Asian-Pac-Islander,Male,-52,1,29,United-States,<=50K
31,Private,205087,9th,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-4,1,40,United-States,<=50K
45,Private,202777,Prof-school,8,Separated,?,Not-in-family,Black,Male,-45,-1,10,United-States,<=50K
41,Self-emp-not-inc,178049,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-30,-2,40,United-States,>50K
45,Private,95305,Some-college,10,Never-married,Sales,Other-relative,White,Male,-35,-2,31,United-States,<=50K
40,Private,187107,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-14,1730,40,United-States,>50K
37,Local-gov,91986,Bachelors,9,Never-married,Prof-specialty,Husband,White,Male,4674,-2,17,United-States,<=50K
29,Private,382793,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,11,1,40,United-States,<=50K
24,Local-gov,113928,Some-college,10,Separated,Exec-managerial,Own-child,Other,Male,16,-3,40,United-States,<=50K
51,Private,166663,Some-college,13,Widowed,Prof-specialty,Own-child,White,Male,-51,0,50,Scotland,<=50K
46,Private,205882,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-48,-1,50,United-States,>50K
47,Self-emp-not-inc,26493,Preschool,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,-35,-1,50,?,>50K
33,Private,59278,Bachelors,12,Divorced,Prof-specialty,Husband,White,Male,-13,0,62,United-States,<=50K
51,State-gov,190475,5th-6th,7,Married-civ-spouse,Transport-moving,Own-child,Other,Male,25,-1,29,Jamaica,<=50K
35,Private,231706,HS-grad,11,Married-civ-spouse,Tech-support,Own-child,Other,Male,-1,1,33,India,>50K
37,State-gov,249558,10th,11,Married-civ-spouse,Protective-serv,Husband,White,Male,-25,1980,50,Columbia,>50K
48,Self-emp-not-inc,84288,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,1,50,United-States,>50K
41,Federal-gov,194049,Masters,11,Divorced,Sales,Husband,White,Male,61,-2,11,United-States,<=50K
45,Private,185482,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-9,-1,58,United-States,>50K
16,Self-emp-not-inc,131001,Assoc-acdm,9,Never-married,Other-service,Own-child,White,Female,-25,0,40,United-States,<=50K
20,Private,198968,Some-college,2,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,-16,-1,40,United-States,<=50K
29,Private,153097,Some-college,10,Married-spouse-absent,Other-service,Unmarried,White,Male,-16,0,40,Canada,<=50K
30,Private,130054,Some-college,10,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,25,1,25,United-States,<=50K
43,Private,204986,Some-college,9,Divorced,Exec-managerial,Not-in-family,White,Female,-1,-2,40,Mexico,<=50K
45,Local-gov,394307,12th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,-1,40,United-States,<=50K
50,?,326685,Some-college,10,Divorced,Farming-fishing,Own-child,Other,Female,-19,-2,40,United-States,<=50K
52,Private,97132,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,4807,2,40,United-States,<=50K
33,Federal-gov,318272,12th,14,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,-39,-1,18,United-States,<=50K
48,Local-gov,187551,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,-10,0,49,United-States,<=50K
46,Self-emp-not-inc,408057,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,1,50,United-States,>50K
50,Private,24054,HS-grad,12,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,55,-2,45,United-States,>50K
41,Private,215064,Bachelors,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,29,-2,40,United-States,>50K
42,Local-gov,134374,Some-college,14,Never-married,Prof-specialty,Not-in-family,White,Female,2,-1,40,United-States,<=50K
