age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Private,192773,HS-grad,9,Married-spouse-absent,Other-service,Husband,White,Female,-18,2,40,United-States,<=50K
18,Private,180975,HS-grad,13,Never-married,Sales,Wife,White,Female,6,0,25,United-States,<=50K
41,Private,129016,Some-college,10,Never-married,Sales,Unmarried,Black,Female,-20,-1,40,United-States,<=50K
27,Local-gov,163274,Some-college,9,Never-married,Sales,Unmarried,White,Female,1,2,40,United-States,<=50K
40,Private,236479,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Male,3172,1,40,United-States,<=50K
22,Private,47357,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-39,0,5,United-States,<=50K
31,Private,244916,5th-6th,10,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,-38,-1,40,Holand-Netherlands,<=50K
17,Private,287584,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,16,0,34,United-States,<=50K
40,Private,294439,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,8,2,40,United-States,>50K
43,Private,221588,Masters,12,Married-civ-spouse,Sales,Wife,White,Male,9,0,46,United-States,<=50K
40,Private,239518,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,51,1931,40,United-States,>50K
35,Private,79824,11th,10,Never-married,Other-service,Not-in-family,White,Female,-2,2,40,United-States,<=50K
23,?,312511,Some-college,11,Divorced,Adm-clerical,Wife,White,Female,-39,1,40,United-States,<=50K
49,Self-emp-not-inc,187767,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,51,United-States,>50K
52,Private,291274,9th,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2514,3,49,United-States,>50K
24,Private,296626,Some-college,4,Never-married,Adm-clerical,Not-in-family,White,Female,33,1,40,Thailand,<=50K
36,Self-emp-not-inc,319011,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,5,1788,44,Canada,>50K
43,State-gov,95268,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,-30,-1,26,United-States,<=50K
51,Private,203774,Bachelors,13,Married-spouse-absent,Sales,Other-relative,White,Male,4730,2,8,United-States,<=50K
57,Private,157990,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,-33,-3,40,United-States,<=50K
60,Self-emp-not-inc,295090,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-16,3,50,United-States,<=50K
45,Self-emp-not-inc,117355,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7621,1674,62,United-States,>50K
45,Private,351868,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,0,40,United-States,>50K
26,Private,193886,Some-college,10,Never-married,Prof-specialty,Wife,White,Female,-46,3,22,United-States,<=50K
34,Private,171806,Some-college,5,Divorced,Sales,Unmarried,White,Female,-4,-1,31,United-States,<=50K
37,Self-emp-not-inc,86336,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-16,1,46,United-States,>50K
45,State-gov,72680,Bachelors,10,Separated,Exec-managerial,Wife,White,Female,-9,0,40,United-States,<=50K
50,?,83875,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,-16,-2,25,United-States,<=50K
45,Local-gov,258169,Some-college,3,Divorced,Prof-specialty,Own-child,White,Female,25,1,18,United-States,<=50K
56,Private,126230,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,-10,0,40,United-States,<=50K
42,Private,208444,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,-12,0,40,Philippines,<=50K
43,Private,423628,HS-grad,7,Married-spouse-absent,Craft-repair,Other-relative,White,Female,53,0,40,United-States,<=50K
39,Private,160766,HS-grad,10,Never-married,Tech-support,Own-child,White,Female,-8,3,29,United-States,<=50K
41,?,186281,Some-college,13,Married-civ-spouse,Transport-moving,Husband,White,Male,45,4,43,United-States,>50K
40,Local-gov,210598,Some-college,9,Divorced,Sales,Not-in-family,White,Female,-2,2,35,United-States,>50K
60,Local-gov,190219,Some-college,12,Never-married,Sales,Own-child,White,Female,29,-1,29,United-States,<=50K
28,?,176820,Some-college,10,Never-married,Other-service,Unmarried,White,Female,22,-3,24,United-States,<=50K
50,Self-emp-inc,27181,5th-6th,14,Married-civ-spouse,Other-service,Husband,White,Male,-9,1,65,United-States,>50K
27,?,182169,HS-grad,10,Never-married,Prof-specialty,Own-child,Black,Female,-30,-1,40,United-States,<=50K
37,Private,311048,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14926,3,61,United-States,>50K
60,Local-gov,60523,Some-college,10,Married-AF-spouse,Transport-moving,Wife,White,Female,-23,1,22,United-States,<=50K
63,Private,19141,Some-college,10,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,-35,-3,50,United-States,<=50K
44,State-gov,130641,Prof-school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-3,0,95,Mexico,<=50K
50,Private,230156,Bachelors,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,6,0,40,United-States,<=50K
39,Private,33263,Some-college,13,Never-married,Adm-clerical,Own-child,White,Female,52,-1,36,United-States,<=50K
59,Private,91180,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,3,24,United-States,<=50K
28,Federal-gov,375772,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,4,-2,34,United-States,<=50K
58,State-gov,265288,Masters,4,Married-civ-spouse,Craft-repair,Husband,White,Male,-16,2,36,United-States,>50K
81,Federal-gov,149473,Some-college,9,Never-married,Adm-clerical,Unmarried,Black,Female,24,2,24,United-States,<=50K
44,Federal-gov,225598,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,41,1,50,United-States,>50K
28,Private,307574,10th,9,Never-married,Priv-house-serv,Not-in-family,White,Female,-15,1,40,United-States,<=50K
51,Self-emp-not-inc,75717,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3734,1680,50,South,>50K
58,Private,126863,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,-28,1,10,United-States,<=50K
51,Private,213459,7th-8th,6,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,34,1,40,United-States,<=50K
31,Self-emp-not-inc,366144,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,36,1,44,United-States,>50K
21,Private,172383,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-22,0,40,United-States,<=50K
67,Private,169911,9th,9,Never-married,Other-service,Own-child,White,Male,-44,4,19,Vietnam,<=50K
25,?,56099,HS-grad,9,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,-48,1,29,United-States,<=50K
19,Private,92903,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-19,-1,16,United-States,<=50K
47,Self-emp-not-inc,402876,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,2601,0,17,United-States,>50K
48,Self-emp-not-inc,97897,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-69,-1,45,United-States,>50K
50,?,46882,HS-grad,3,Never-married,Farming-fishing,Own-child,White,Female,-3,1,6,United-States,<=50K
42,Self-emp-not-inc,376321,Some-college,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,-29,2,40,United-States,<=50K
45,Self-emp-not-inc,188688,Prof-school,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,1,43,United-States,<=50K
39,State-gov,110940,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,15170,0,49,United-States,>50K
20,Private,78239,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,-28,1,8,United-States,<=50K
19,State-gov,220852,1st-4th,9,Never-married,Other-service,Other-relative,White,Male,10,1,24,United-States,>50K
35,?,184938,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,12,3,21,United-States,<=50K
40,?,148275,Some-college,11,Never-married,Transport-moving,Not-in-family,Other,Female,36,1,23,United-States,<=50K
41,?,103709,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,34,0,40,United-States,>50K
33,Private,37899,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,8,-1,56,United-States,<=50K
48,Private,400313,Bachelors,5,Never-married,Farming-fishing,Not-in-family,White,Male,-30,-1,40,?,<=50K
42,Private,83081,5th-6th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,49,1,67,United-States,>50K
72,Private,188050,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Female,25,1,59,United-States,<=50K
20,Private,180453,11th,10,Separated,Prof-specialty,Unmarried,White,Female,8,-1,36,United-States,<=50K
47,State-gov,218825,Masters,10,Married-civ-spouse,Transport-moving,Husband,White,Male,-10,-1,30,United-States,>50K
23,Private,163631,11th,9,Never-married,Adm-clerical,Unmarried,White,Female,-36,-2,22,United-States,<=50K
54,Private,41559,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-25,-1,13,South,<=50K
21,State-gov,221725,HS-grad,15,Never-married,Other-service,Own-child,White,Female,14,1,20,United-States,<=50K
45,Self-emp-inc,110852,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3499,2,60,United-States,>50K
26,Private,305213,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,-30,0,16,United-States,<=50K
22,Private,290576,Some-college,11,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,22,-1,40,South,<=50K
20,Private,168910,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,12,-1,19,United-States,<=50K
23,Private,228001,Bachelors,7,Never-married,Sales,Not-in-family,White,Female,2,2,9,United-States,<=50K
24,?,181111,Some-college,10,Divorced,Prof-specialty,Other-relative,White,Male,8,-1,37,United-States,<=50K
60,Local-gov,121110,11th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,38,0,40,Canada,<=50K
54,Self-emp-inc,85635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-29,0,16,United-States,>50K
26,Private,200132,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Female,3,-2,40,Jamaica,<=50K
42,State-gov,203568,Assoc-acdm,9,Never-married,Protective-serv,Not-in-family,White,Male,-8,0,40,Puerto-Rico,<=50K
33,?,310774,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,10,0,36,United-States,<=50K
35,?,121327,Assoc-voc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-25,-1,12,United-States,<=50K
63,State-gov,303569,7th-8th,13,Married-spouse-absent,Other-service,Wife,Black,Male,35,1,40,United-States,<=50K
63,Self-emp-inc,82259,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14378,0,66,United-States,>50K
64,Self-emp-not-inc,38650,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,7283,1,49,United-States,>50K
29,Private,440079,11th,10,Widowed,Adm-clerical,Not-in-family,White,Female,-46,-2,40,United-States,<=50K
49,Self-emp-inc,102482,Some-college,9,Divorced,Prof-specialty,Unmarried,White,Male,0,2,94,United-States,<=50K
21,Local-gov,53403,7th-8th,10,Never-married,?,Wife,Asian-Pac-Islander,Female,35,-1,40,United-States,<=50K
22,State-gov,116722,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-20,4,40,United-States,<=50K
53,?,285171,HS-grad,10,Never-married,Sales,Own-child,Black,Female,25,-1,40,United-States,<=50K
27,Private,133564,Assoc-acdm,10,Never-married,Prof-specialty,Own-child,White,Male,-28,0,76,United-States,<=50K
48,Local-gov,142280,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,14,-1,23,United-States,<=50K
49,Self-emp-not-inc,40862,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,1,61,United-States,>50K
41,Private,162352,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,-5,-2,13,United-States,<=50K
29,Private,154171,Assoc-voc,10,Never-married,Farming-fishing,Wife,White,Male,-40,2,51,United-States,<=50K
17,Local-gov,246013,HS-grad,10,Never-married,Adm-clerical,Other-relative,Other,Female,14,0,40,Mexico,<=50K
35,?,128305,Some-college,9,Never-married,Sales,Unmarried,White,Female,23,-3,40,United-States,<=50K
23,?,355080,Some-college,10,Separated,Sales,Own-child,White,Female,36,-3,14,Philippines,<=50K
49,Self-emp-not-inc,59666,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4122,1671,50,Dominican-Republic,>50K
24,Private,187334,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,-36,2,40,United-States,<=50K
42,Self-emp-not-inc,197962,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,2860,-1,44,United-States,<=50K
52,Private,212687,Masters,11,Never-married,Craft-repair,Not-in-family,White,Male,-18,-2,40,United-States,<=50K
29,Private,223870,12th,16,Divorced,Exec-managerial,Not-in-family,White,Male,27,2,17,Mexico,<=50K
35,Private,52474,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-15,-1,40,United-States,<=50K
54,Self-emp-not-inc,163460,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4189,-1,44,United-States,>50K
44,Self-emp-inc,154168,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,24,0,71,United-States,<=50K
34,Self-emp-inc,198461,10th,10,Never-married,Sales,Own-child,White,Female,49,3,40,United-States,<=50K
25,Private,151006,Some-college,15,Married-civ-spouse,Sales,Not-in-family,Black,Male,-36,-1,44,United-States,<=50K
52,Private,229507,Some-college,7,Never-married,Adm-clerical,Own-child,Black,Female,20,1,40,United-States,<=50K
22,Private,196382,Some-college,10,Never-married,Sales,Not-in-family,White,Female,20,1,40,United-States,<=50K
27,Private,191387,HS-grad,10,Never-married,Other-service,Own-child,White,Female,-3,0,5,United-States,<=50K
49,State-gov,163356,Bachelors,10,Never-married,Transport-moving,Unmarried,White,Male,-14,1,44,Yugoslavia,<=50K
34,Self-emp-inc,165026,HS-grad,13,Married-civ-spouse,Tech-support,Other-relative,White,Male,14,2,40,United-States,<=50K
30,Private,335995,Some-college,10,Never-married,Other-service,Own-child,White,Female,10,-2,40,United-States,<=50K
59,Federal-gov,109334,Assoc-acdm,10,Married-civ-spouse,Sales,Own-child,White,Male,7270,2,45,Iran,<=50K
61,Self-emp-inc,146976,Preschool,13,Divorced,Exec-managerial,Unmarried,White,Female,-40,0,26,United-States,<=50K
47,Private,70532,Masters,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7400,0,51,United-States,>50K
32,Private,161087,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,4,-2,26,United-States,<=50K
25,Private,135445,HS-grad,11,Never-married,Transport-moving,Own-child,Black,Male,-59,2,40,Poland,<=50K
25,Private,194702,Some-college,7,Never-married,Adm-clerical,Unmarried,Black,Female,-25,1,40,Mexico,<=50K
31,Private,86532,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-6,-1,40,United-States,<=50K
62,?,38670,Some-college,9,Never-married,Other-service,Own-child,White,Female,-11,0,35,United-States,<=50K
29,Private,195655,Masters,13,Married-civ-spouse,Sales,Not-in-family,White,Male,27,-4,19,United-States,<=50K
63,Self-emp-not-inc,171808,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3613,0,45,United-States,>50K
39,State-gov,182821,Prof-school,13,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,-9,0,40,United-States,<=50K
67,Self-emp-inc,202037,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-41,2,40,United-States,>50K
36,?,47603,10th,10,Never-married,Other-service,Other-relative,Black,Female,-30,2,40,United-States,<=50K
42,Self-emp-not-inc,83634,Assoc-acdm,11,Married-civ-spouse,Sales,Husband,White,Male,25,2,40,United-States,<=50K
47,Private,286218,Bachelors,14,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,-59,3,40,United-States,>50K
45,Self-emp-not-inc,89267,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,1,18,United-States,>50K
24,Private,29978,Bachelors,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,-83,1,38,United-States,<=50K
57,Local-gov,203573,10th,9,Never-married,Adm-clerical,Unmarried,White,Female,22,2,50,United-States,<=50K
39,Private,128086,1st-4th,14,Never-married,Farming-fishing,Unmarried,White,Female,34,-1,40,United-States,<=50K
51,Without-pay,197479,Bachelors,10,Never-married,Armed-Forces,Husband,White,Female,26,1,12,United-States,>50K
17,?,338146,Some-college,10,Never-married,?,Own-child,Black,Female,-20,-1,34,United-States,<=50K
34,Private,198983,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,-47,-1,40,Jamaica,>50K
37,Private,155978,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,34,0,51,United-States,>50K
52,Private,423560,Masters,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,-1,58,India,>50K
21,?,43222,Some-college,10,Never-married,?,Unmarried,White,Female,-26,-3,18,United-States,<=50K
44,Self-emp-not-inc,172433,Masters,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-47,1,37,Philippines,<=50K
43,State-gov,241563,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Female,-16,-3,62,United-States,<=50K
31,Private,66540,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,-35,1,20,United-States,<=50K
29,State-gov,118804,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,-34,0,14,United-States,<=50K
29,Private,94272,Some-college,10,Never-married,?,Own-child,White,Female,45,1,31,United-States,<=50K
24,State-gov,387909,Some-college,10,Divorced,?,Unmarried,White,Female,-9,0,40,Peru,<=50K
53,Private,191132,11th,13,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,25,-1,40,United-States,<=50K
65,Private,124392,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2523,2,61,?,>50K
55,Self-emp-not-inc,144830,Doctorate,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-36,0,60,United-States,>50K
55,Self-emp-not-inc,356848,Assoc-voc,15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,2028,-2,59,United-States,>50K
46,Self-emp-not-inc,94184,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,-27,-1,40,United-States,>50K
48,Local-gov,339056,Assoc-acdm,9,Never-married,Protective-serv,Not-in-family,White,Male,20,0,40,Mexico,<=50K
43,Private,196957,Doctorate,13,Married-civ-spouse,Sales,Husband,White,Male,-26,1,45,United-States,>50K
45,Private,34577,Masters,10,Never-married,Prof-specialty,Not-in-family,White,Male,11,0,40,Nicaragua,>50K
27,Private,164207,Some-college,10,Widowed,Other-service,Own-child,Black,Female,-17,0,20,United-States,<=50K
52,Private,324155,Assoc-acdm,9,Never-married,Sales,Not-in-family,White,Male,-47,-1,40,United-States,<=50K
29,?,207280,Some-college,10,Widowed,Other-service,Own-child,White,Female,-1,0,40,United-States,<=50K
31,Private,190678,HS-grad,10,Never-married,Adm-clerical,Wife,White,Female,25,0,40,United-States,<=50K
28,State-gov,207043,Assoc-voc,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,21,-2,50,United-States,<=50K
50,Private,157438,HS-grad,3,Married-civ-spouse,Armed-Forces,Husband,White,Male,39,2,77,United-States,>50K
54,Federal-gov,27250,HS-grad,5,Married-spouse-absent,Other-service,Unmarried,White,Female,-71,1,20,United-States,<=50K
